BndEquGlat BndEquMlat BndEquMlon BndGlon BndPolGlat BndPolMlat BndPolMlon date minTecGlat minTecMlat minTecMlon minTecVal
47.0 57.836064643 -5.42481402599 -81.0 53.0 63.5568576921 -5.18707371456 "2011-08-06 02:27:30" 51.0 61.65517722 -5.25988458734 5.3
48.0 58.7328711722 -3.93470593695 -80.0 55.0 65.3962482904 -3.60652836854 "2011-08-06 02:27:30" 51.0 61.5985754206 -3.78808173909 5.9
50.0 60.5776808165 -2.3795108629 -79.0 55.0 65.3350546759 -2.10097562415 "2011-08-06 02:27:30" 52.0 62.4866841577 -2.26732716634 5.05
56.0 57.5073859294 -87.3815989636 -146.0 67.0 68.4564132175 -93.6821468662 "2011-08-06 02:27:30" 64.0 65.4982323685 -91.5052311613 4.6
48.0 53.5808335179 -64.515186648 -126.0 55.0 60.4760418753 -66.9694162541 "2011-08-06 02:27:30" 53.0 58.508437633 -66.2072470514 5.8
45.0 52.7493295197 -51.3138603388 -115.0 51.0 58.6574312583 -52.8715622337 "2011-08-06 02:27:30" 49.0 56.6906588815 -52.3201512287 5.0
63.0 62.8030823888 -99.4692220181 -156.0 70.0 69.8336878708 -104.672568962 "2011-08-06 02:27:30" 67.0 66.8438471771 -102.088838079 6.95
42.0 51.534964387 -38.5390708177 -105.0 53.0 62.2593099625 -40.5048301865 "2011-08-06 02:27:30" 49.0 58.377071084 -39.6890617212 3.15
55.0 53.1612590174 80.8239828366 1.0 69.0 68.1302058573 88.7391509379 "2011-08-06 02:27:30" 67.0 66.0957757201 87.1206150885 3.0
44.0 52.4892994861 -46.3240475253 -111.0 52.0 60.3442188002 -48.1742725883 "2011-08-06 02:27:30" 49.0 57.4064372619 -47.4212452367 3.75
54.0 55.7024024412 -85.6548472033 -145.0 67.0 68.6267146783 -92.7989746834 "2011-08-06 02:27:30" 64.0 65.6757729997 -90.6090283637 3.9
60.0 61.882838121 -87.3940828943 -144.0 67.0 68.798355148 -91.906814305 "2011-08-06 02:27:30" 65.0 66.840282586 -90.3836581515 4.9
43.0 52.0248513995 -42.4583547295 -108.0 54.0 62.7767780017 -44.7980371036 "2011-08-06 02:27:30" 49.0 57.9102735509 -43.6134026402 3.1
41.0 51.7505126343 -26.6220857886 -96.0 49.0 59.4626738057 -27.2606481258 "2011-08-06 02:27:30" 47.0 57.5363371188 -27.0729181206 4.0
57.0 60.851325472 -76.278690781 -134.0 63.0 66.7300053348 -79.4558785767 "2011-08-06 02:27:30" 61.0 64.7823612011 -78.2702967792 3.4
45.0 51.9959428112 -55.9198656098 -119.0 53.0 59.8742327494 -58.2715986253 "2011-08-06 02:27:30" 51.0 57.9086059053 -57.6265900584 5.85
43.0 51.8548654598 -43.6912091182 -109.0 54.0 62.6188903263 -46.1238847398 "2011-08-06 02:27:30" 49.0 57.74602384 -44.8956160144 3.25
45.0 52.1864594162 -54.7840666102 -118.0 53.0 60.0632459617 -57.0895439783 "2011-08-06 02:27:30" 51.0 58.0988031161 -56.4562218564 5.9
41.0 51.646360281 -27.9718123745 -97.0 51.0 61.293199691 -28.917722973 "2011-08-06 02:27:30" 48.0 58.4065726641 -28.578249047 3.9
51.0 61.1834750141 3.45102852768 -75.0 55.0 65.0094151474 3.82694263172 "2011-08-06 02:27:30" 53.0 63.1006283909 3.6340293671 3.5
42.0 51.2115517791 -41.0475187246 -107.0 53.0 61.9637630712 -43.2074847802 "2011-08-06 02:27:30" 49.0 58.070416751 -42.3182156039 2.9
45.0 52.3756238921 -53.6379684418 -117.0 53.0 60.250253115 -55.8947181631 "2011-08-06 02:27:30" 50.0 57.3032188677 -54.9800564561 5.9
45.0 52.5632992875 -52.4813166481 -116.0 52.0 59.4552157384 -54.3768926835 "2011-08-06 02:27:30" 49.0 56.5055047516 -53.5140482191 5.4
40.0 48.0826676932 20.6224600568 -61.0 53.0 61.0538142115 22.4854264058 "2011-08-06 02:27:30" 48.0 56.0584413871 21.6384335134 4.95
40.0 47.8355502672 21.8309468311 -60.0 54.0 61.8665870264 23.9254514112 "2011-08-06 02:27:30" 48.0 55.8530028397 22.8552088044 4.9
40.0 47.5806956373 23.026302422 -59.0 53.0 60.6802966508 24.9411628408 "2011-08-06 02:27:30" 47.0 54.6322657224 23.9079176464 4.8
39.0 46.3121400103 24.0992124301 -58.0 52.0 59.480022774 25.9445379572 "2011-08-06 02:27:30" 46.0 53.3965388268 24.950044323 4.7
40.0 48.3218782194 19.4010836709 -62.0 53.0 61.2347356131 21.2346188656 "2011-08-06 02:27:30" 49.0 57.2558310596 20.5569234801 4.65
51.0 47.9843676397 95.7341284609 20.0 62.0 59.7632701078 99.4868411047 "2011-08-06 02:27:30" 56.0 53.452975112 97.1598972701 2.7
55.0 52.3958927559 95.9739593496 19.0 65.0 62.8772823175 100.192282287 "2011-08-06 02:27:30" 59.0 56.6728070739 97.3720973058 2.4
39.0 50.3637522651 -14.1878928398 -87.0 55.0 65.5822822495 -14.3001634732 "2011-08-06 02:27:30" 47.0 57.9832409518 -14.1301235058 6.2
49.0 45.8315898469 83.1025882429 6.0 54.0 51.7224678584 84.6002147311 "2011-08-06 02:27:30" 52.0 49.4061309475 83.9542087628 4.1
50.0 47.0709167142 82.5317851618 5.0 67.0 65.7732200712 90.2719032516 "2011-08-06 02:27:30" 52.0 49.4494508384 83.1182313356 4.0
49.0 45.8949606018 81.4222784806 4.0 54.0 51.827017794 82.9393965688 "2011-08-06 02:27:30" 52.0 49.4961488098 82.2849978379 3.95
40.0 50.8860093267 -25.2098194722 -95.0 49.0 59.546603263 -25.8277525528 "2011-08-06 02:27:30" 47.0 57.6229189874 -25.6593220921 4.25
42.0 51.3753113217 -39.7992032906 -106.0 52.0 61.145815494 -41.6343309549 "2011-08-06 02:27:30" 49.0 58.2261282228 -41.0100780939 2.85
50.0 46.953435198 85.9107489099 9.0 56.0 53.8326353657 87.8101231698 "2011-08-06 02:27:30" 54.0 51.5880933619 87.1105632396 3.45
50.0 46.9776992987 85.0611051606 8.0 56.0 53.8813204641 86.9764651776 "2011-08-06 02:27:30" 54.0 51.630002469 86.2711027293 3.8
57.0 61.0503137101 -75.2573334372 -133.0 64.0 67.8848672312 -79.0913067636 "2011-08-06 02:27:30" 61.0 64.9755890597 -77.2477398758 3.4
62.0 61.9508085507 -98.0854510888 -155.0 69.0 68.9904627931 -102.938544301 "2011-08-06 02:27:30" 67.0 66.9966598795 -101.278474516 6.6
48.0 54.2969386812 30.9746961583 -53.0 59.0 65.5845963176 33.6422949915 "2011-08-06 02:57:30" 56.0 62.5553642768 32.7054832429 1.8
48.0 54.0609021854 32.078326177 -52.0 61.0 67.4027219457 35.5549062936 "2011-08-06 02:57:30" 56.0 62.3615613811 33.8345540599 1.8
57.0 54.7398864631 -107.310810725 -169.0 69.0 67.1180084378 -113.676547404 "2011-08-06 02:57:30" 66.0 64.0358843081 -111.538639343 7.2
62.0 60.0274807353 -108.568335679 -168.0 69.0 67.2365642425 -112.933822079 "2011-08-06 02:57:30" 67.0 65.1882586761 -111.439665796 7.05
61.0 59.2627884242 -106.525093233 -166.0 66.0 64.4140330079 -109.247265365 "2011-08-06 02:57:30" 64.0 62.3560944108 -108.043758263 1.95
60.0 58.3725215229 -105.281650079 -165.0 66.0 64.5453464749 -108.477146253 "2011-08-06 02:57:30" 64.0 62.490636038 -107.26341307 2.45
47.0 55.4613175613 19.0222292867 -63.0 55.0 63.3826826714 20.3551030657 "2011-08-06 02:57:30" 51.0 59.4317535145 19.6221311377 5.05
48.0 56.2589158538 20.4074677057 -62.0 55.0 63.2128568396 21.6335512168 "2011-08-06 02:57:30" 51.0 59.2479229368 20.8782572453 4.6
45.0 53.0563259712 21.2209148005 -61.0 55.0 63.0390356981 22.8961415758 "2011-08-06 02:57:30" 47.0 55.0572587387 21.4930531484 4.95
46.0 52.4011201779 -59.5492362422 -122.0 52.0 58.3131569326 -61.3992381164 "2011-08-06 02:57:30" 49.0 55.3570123314 -60.4346022721 3.4
42.0 52.2562689163 -32.0635893655 -100.0 54.0 63.8566750424 -33.6972023871 "2011-08-06 02:57:30" 46.0 56.1395459051 -32.5093429977 4.05
47.0 57.7766026282 -3.98624364189 -80.0 55.0 65.3962482904 -3.60652836854 "2011-08-06 02:57:30" 50.0 60.6443064347 -3.8357252999 4.6
39.0 50.0157632937 -1.69555291271 -78.0 55.0 65.265587471 -0.603982688491 "2011-08-06 02:57:30" 48.0 58.5867780679 -1.06158872669 4.7
46.0 56.4840668223 1.62028314124 -76.0 51.0 61.2834531149 2.02189856747 "2011-08-06 02:57:30" 48.0 58.4040708687 1.78014427654 4.35
45.0 55.2992396494 4.30936565621 -74.0 52.0 62.0366734239 4.96794686881 "2011-08-06 02:57:30" 48.0 58.1864576639 4.58467868967 3.7
41.0 51.200302849 6.64360966024 -72.0 50.0 59.8700066962 7.56064676737 "2011-08-06 02:57:30" 47.0 56.9689605065 7.24327382012 4.0
40.0 49.9339978217 9.20123650385 -70.0 49.0 58.6258045194 10.1797500883 "2011-08-06 02:57:30" 46.0 55.7126278208 9.83772911703 4.6
42.0 51.3252144737 13.3301375741 -67.0 48.0 57.1781809247 14.0430883775 "2011-08-06 02:57:30" 45.0 54.2436692233 13.6735086888 4.1
42.0 51.1342978707 14.6142883195 -66.0 48.0 57.0062388801 15.3434415534 "2011-08-06 02:57:30" 45.0 54.0624071489 14.9639816115 4.4
50.0 47.0481137218 150.605003174 77.0 61.0 57.9312793888 151.398442058 "2011-08-06 02:57:30" 56.0 53.0418611022 150.92791389 3.5
50.0 47.0328620183 151.610997204 78.0 61.0 57.9179342144 152.377000603 "2011-08-06 02:57:30" 56.0 53.0286352897 151.924706477 3.5
50.0 47.0172762503 152.61749763 79.0 68.0 64.5189635858 154.368261641 "2011-08-06 02:57:30" 56.0 53.0149389002 152.922358967 3.5
46.0 52.7888429943 -57.3169859716 -120.0 52.0 58.7007511131 -59.1070227896 "2011-08-06 02:57:30" 49.0 55.7459586642 -58.1724701257 3.5
41.0 51.0495590237 7.97918021276 -71.0 50.0 59.7372199042 8.93649500016 "2011-08-06 02:57:30" 47.0 56.8298164205 8.60209201275 4.5
40.0 49.7630403207 10.5147720573 -69.0 48.0 57.5024270258 11.4026099929 "2011-08-06 02:57:30" 45.0 54.5844853519 11.0553811119 4.9
42.0 51.5080927281 12.034360914 -68.0 48.0 57.3436624161 12.7293904784 "2011-08-06 02:57:30" 45.0 54.4177699092 12.3705445608 4.1
42.0 50.9355141531 15.8865020315 -65.0 49.0 57.8139420687 16.7694067883 "2011-08-06 02:57:30" 46.0 54.8577512702 16.366888661 4.8
50.0 46.9323566025 86.7637898687 10.0 68.0 66.4303782972 94.9540241166 "2011-08-06 02:57:30" 53.0 50.4127286202 87.632054292 3.4
50.0 46.9143285942 87.6202949615 11.0 69.0 67.3702727386 96.525501352 "2011-08-06 02:57:30" 53.0 50.3803240608 88.4802014442 3.4
50.0 46.8992141177 88.4803243741 12.0 65.0 63.2477973348 94.5134475159 "2011-08-06 02:57:30" 54.0 51.4786221431 89.646004122 4.5
55.0 54.6902794831 -95.8233170119 -156.0 69.0 68.8425072483 -103.73604883 "2011-08-06 02:57:30" 66.0 65.8380051396 -101.360017488 6.8
64.0 63.976215032 -99.2303997167 -155.0 69.0 68.9904627931 -102.938544301 "2011-08-06 02:57:30" 66.0 65.9930793174 -100.544156344 6.8
52.0 55.9104494581 -74.2486934451 -134.0 65.0 68.6602140039 -80.818665893 "2011-08-06 02:57:30" 62.0 65.7580963565 -78.8437486876 2.9
60.0 63.9982213987 -76.7083049761 -133.0 66.0 69.8000856257 -80.56554193 "2011-08-06 02:57:30" 63.0 66.9194276492 -78.4341448121 2.0
45.0 55.4167948854 2.92925355786 -75.0 51.0 61.1834750141 3.45102852768 "2011-08-06 02:57:30" 48.0 58.299512435 3.18739253919 4.0
45.0 55.1729083893 5.67984332453 -73.0 52.0 61.9228120143 6.38268317959 "2011-08-06 02:57:30" 48.0 58.0651489866 5.97140605541 3.6
52.0 51.1377815313 66.7806715244 -15.0 59.0 59.2344821758 69.4763207239 "2011-08-06 02:57:30" 55.0 54.699957828 67.8064843244 1.6
52.0 51.0119169651 67.5922788581 -14.0 58.0 57.9990728939 69.8400501492 "2011-08-06 02:57:30" 55.0 54.5758344224 68.6218387776 1.6
48.0 45.2073190665 72.921000543 -6.0 54.0 52.5521970555 74.7516921083 "2011-08-06 02:57:30" 51.0 48.9531913516 73.7639795837 0.3
56.0 56.0442619173 -94.4850311869 -154.0 63.0 63.1276435791 -97.8035418642 "2011-08-06 02:57:30" 61.0 61.1033724326 -96.721094838 4.9
56.0 56.220134784 -93.6178649023 -153.0 63.0 63.2931473943 -96.9617777248 "2011-08-06 02:57:30" 61.0 61.2724826401 -95.8715163358 4.4
57.0 57.4054937188 -93.1565079139 -152.0 64.0 64.4666973031 -96.7175769371 "2011-08-06 02:57:30" 61.0 61.4436965307 -95.0158326 3.6
57.0 57.5845474649 -92.2812724795 -151.0 67.0 67.6277729368 -97.9744892197 "2011-08-06 02:57:30" 62.0 62.6242925567 -94.6894793908 4.9
56.0 56.7605261261 -90.9825449638 -150.0 67.0 67.79019961 -97.1314455087 "2011-08-06 02:57:30" 63.0 63.8016790409 -94.3976940816 4.25
53.0 53.9434647333 -88.9271719842 -149.0 67.0 67.9543502251 -96.2809963951 "2011-08-06 02:57:30" 64.0 64.9747361534 -94.1450078268 3.65
53.0 54.1318583603 -88.0226138534 -148.0 68.0 69.1018929178 -96.2599139945 "2011-08-06 02:57:30" 65.0 66.1423239359 -93.936889686 4.2
54.0 55.3187665193 -87.49094741 -147.0 68.0 69.2666390895 -95.3995205729 "2011-08-06 02:57:30" 65.0 66.3145968442 -93.0611126348 4.9
55.0 56.5078655301 -86.9711915947 -146.0 67.0 68.4564132175 -93.6821468662 "2011-08-06 02:57:30" 64.0 65.4982323685 -91.5052311613 5.3
47.0 52.993122304 -62.0394677541 -124.0 53.0 58.9048311314 -63.998086771 "2011-08-06 02:57:30" 50.0 55.9491158416 -62.974737736 4.3
55.0 56.6996043451 -86.0518100119 -145.0 65.0 66.663662816 -91.284803021 "2011-08-06 02:57:30" 62.0 63.6904087609 -89.3885824248 5.2
54.0 55.8963716188 -84.7265579166 -144.0 65.0 66.840282586 -90.3836581515 "2011-08-06 02:57:30" 61.0 62.8790730498 -87.9200360034 5.8
54.0 56.0916232475 -83.7911472779 -143.0 63.0 65.0479148179 -88.1537323368 "2011-08-06 02:57:30" 59.0 61.07491369 -85.9694165538 4.8
54.0 56.6839072792 -80.9399546925 -140.0 63.0 65.6017037777 -85.3472978054 "2011-08-06 02:57:30" 60.0 62.6415557391 -83.643597036 3.8
51.0 53.9127171756 -78.839742042 -139.0 63.0 65.7881980883 -84.392232772 "2011-08-06 02:57:30" 60.0 62.8336783623 -82.6832165174 4.0
48.0 53.1807778599 -66.650053603 -128.0 58.0 63.021876418 -70.4398584784 "2011-08-06 02:57:30" 53.0 58.1086757766 -68.3726969522 4.9
48.0 53.3811366337 -65.5871695366 -127.0 59.0 64.1926543199 -69.8229239008 "2011-08-06 02:57:30" 52.0 57.3232152292 -66.9320664158 4.0
48.0 53.5808335179 -64.515186648 -126.0 57.0 62.4366201765 -67.7998435517 "2011-08-06 02:57:30" 52.0 57.5230924364 -65.8471622922 4.4
47.0 52.7953904153 -63.1264264784 -125.0 54.0 59.6910383545 -65.4783265669 "2011-08-06 02:57:30" 51.0 56.7365385361 -64.4071119406 4.5
46.0 52.2056910123 -60.650832586 -123.0 53.0 59.1014519365 -62.876526381 "2011-08-06 02:57:30" 50.0 56.1465366067 -61.865727055 4.1
46.0 52.5955347109 -58.4380349452 -121.0 53.0 59.4908732575 -60.5982659083 "2011-08-06 02:57:30" 50.0 56.5379201282 -59.6155547385 3.5
44.0 51.5783790199 -52.2390051848 -116.0 52.0 59.4552157384 -54.3768926835 "2011-08-06 02:57:30" 49.0 56.5055047516 -53.5140482191 3.9
44.0 51.7643696038 -51.0780496035 -115.0 52.0 59.6385079307 -53.162748215 "2011-08-06 02:57:30" 48.0 55.7057526107 -52.0577851137 2.6
44.0 51.9486637096 -49.9063129369 -114.0 51.0 58.8390218586 -51.6514762649 "2011-08-06 02:57:30" 49.0 56.8735506285 -51.1141064307 2.8
44.0 52.1310670357 -48.7235511986 -113.0 51.0 59.0179534243 -50.4184852242 "2011-08-06 02:57:30" 48.0 56.0701332358 -49.6475305077 1.7
44.0 52.3113604927 -47.5295337259 -112.0 51.0 59.1939947854 -49.172434116 "2011-08-06 02:57:30" 48.0 56.2485365914 -48.4241121978 2.0
42.0 51.9849569563 -34.6881759691 -102.0 50.0 59.7674322229 -35.8120511986 "2011-08-06 02:57:30" 47.0 56.8538999706 -35.3480570403 4.3
42.0 52.1237902009 -33.3814683484 -101.0 53.0 62.78473829 -34.9401720468 "2011-08-06 02:57:30" 46.0 56.0132465634 -33.8635084555 3.3
41.0 51.8460685245 -25.263407224 -95.0 54.0 64.3218311175 -26.3665297566 "2011-08-06 02:57:30" 47.0 57.6229189874 -25.6593220921 2.1
41.0 51.9326258531 -23.8963977922 -94.0 54.0 64.3916783911 -24.8724315815 "2011-08-06 02:57:30" 48.0 58.6619861493 -24.3095303115 2.5
48.0 58.7297808218 -22.8709884714 -93.0 54.0 64.4532687461 -23.3709477642 "2011-08-06 02:57:30" 51.0 61.6016844244 -23.0907799816 3.8
40.0 51.1219834833 -21.1129704472 -92.0 54.0 64.50641373 -21.8630192369 "2011-08-06 02:57:30" 46.0 56.8701194012 -21.3246706465 4.35
40.0 51.1808872378 -19.7338426209 -91.0 48.0 58.8378139165 -19.9754575279 "2011-08-06 02:57:30" 46.0 56.9214752338 -19.8927509788 4.15
40.0 51.2294211562 -18.3492477915 -90.0 49.0 59.8337784092 -18.5589326142 "2011-08-06 02:57:30" 46.0 56.9630706926 -18.4560524506 4.2
42.0 51.8402348681 -35.983460421 -103.0 50.0 59.6343773678 -37.1802235339 "2011-08-06 02:57:30" 47.0 56.7164427242 -36.6881678481 4.3
61.0 59.1268472277 -107.316184203 -167.0 68.0 66.33705346 -111.403937896 "2011-08-06 02:57:30" 66.0 64.2853298384 -110.014079079 7.1
60.0 58.5154331181 -104.479461626 -164.0 67.0 65.7014226242 -108.387744416 "2011-08-06 02:57:30" 64.0 62.627863277 -106.479565755 2.6
60.0 58.6611521014 -103.673693011 -163.0 67.0 65.835994558 -107.615957646 "2011-08-06 02:57:30" 64.0 62.7677355962 -105.692000591 2.75
61.0 59.834713108 -103.326504016 -162.0 67.0 65.9730055093 -106.840198493 "2011-08-06 02:57:30" 64.0 62.9102099075 -104.900497862 2.9
60.0 58.9608228869 -102.050607283 -161.0 67.0 66.1124147777 -106.060234011 "2011-08-06 02:57:30" 64.0 63.0552405297 -104.104833783 4.0
60.0 59.1146725896 -101.232876891 -160.0 68.0 67.2649517868 -106.040693584 "2011-08-06 02:57:30" 65.0 64.2223842953 -103.914129965 6.2
59.0 58.2510219442 -99.9617238703 -159.0 69.0 68.4109050415 -106.095367972 "2011-08-06 02:57:30" 66.0 65.3858960987 -103.774541948 6.3
58.0 61.6396621598 -77.7497482896 -135.0 64.0 67.5104606259 -81.1206670031 "2011-08-06 02:57:30" 61.0 64.589308233 -79.2814978186 2.9
43.0 52.1913808877 -41.2136278361 -107.0 54.0 62.9302586819 -43.4580643247 "2011-08-06 02:57:30" 48.0 57.0922362892 -42.1184071574 3.2
43.0 52.3540800641 -39.9569603072 -106.0 51.0 60.1748343141 -41.416733462 "2011-08-06 02:57:30" 48.0 57.2492051942 -40.8190478749 3.3
43.0 51.8548654598 -43.6912091182 -109.0 51.0 59.7022510711 -45.3547553843 "2011-08-06 02:57:30" 48.0 56.7655739677 -44.6788070413 2.7
44.0 52.4892994861 -46.3240475253 -111.0 51.0 59.3669003462 -47.9131919884 "2011-08-06 02:57:30" 48.0 56.4240916494 -47.1882732235 2.3
39.0 50.0986403287 -3.07373405985 -79.0 56.0 66.2790124403 -2.04491694148 "2011-08-06 02:57:30" 48.0 58.6644985164 -2.49461906771 5.1
53.0 48.0375486855 -130.980758015 160.0 67.0 62.6486242911 -135.168789805 "2011-08-06 02:57:30" 65.0 60.5650012903 -134.232285357 7.1
40.0 51.2944848003 -15.5669881399 -88.0 52.0 62.7389659162 -15.7052213003 "2011-08-06 02:57:30" 45.0 56.0602931569 -15.5634834021 4.8
40.0 51.3106739843 -14.1710457974 -87.0 48.0 58.9384998662 -14.1369359168 "2011-08-06 02:57:30" 45.0 56.0722772342 -14.1267441084 5.2
52.0 62.7479848671 -12.7003770092 -86.0 57.0 67.4558565477 -12.829833347 "2011-08-06 02:57:30" 54.0 64.6403626225 -12.7378973675 4.45
46.0 56.5823017605 0.21672604263 -77.0 51.0 61.3751656169 0.582663460199 "2011-08-06 02:57:30" 48.0 58.4998998561 0.36358329867 4.6
63.0 60.8091435381 -110.613189959 -170.0 70.0 68.023122431 -115.249401483 "2011-08-06 02:57:30" 66.0 63.9152012028 -112.296800449 7.2
42.0 52.3819286264 -30.7348566365 -99.0 58.0 67.7443190257 -33.0595402493 "2011-08-06 02:57:30" 46.0 56.2589387431 -31.1441357587 3.9
53.0 56.0921302687 -78.6087369847 -138.0 63.0 65.9754640537 -83.4268569493 "2011-08-06 02:57:30" 60.0 63.026556663 -81.7131803239 4.0
51.0 48.0280966469 90.4740954938 14.0 65.0 63.1323834852 96.1268650722 "2011-08-06 02:57:30" 60.0 57.9304341317 93.5831988034 2.9
53.0 50.2763289471 91.9042771001 15.0 64.0 62.0523297706 96.3669012286 "2011-08-06 02:57:30" 61.0 58.9374664043 94.8609657277 2.8
54.0 51.3672362972 93.0688942872 16.0 64.0 62.001054398 97.1832392769 "2011-08-06 02:57:30" 61.0 58.8918168505 95.6919318563 2.8
54.0 51.3449495431 93.9325248494 17.0 63.0 60.9235771645 97.4783906422 "2011-08-06 02:57:30" 58.0 55.6817118181 95.2906094812 3.7
43.0 51.6817733384 -44.9123005679 -110.0 51.0 59.5364102935 -46.6406559576 "2011-08-06 02:57:30" 48.0 56.5965322602 -45.9398745159 2.6
53.0 55.2946156838 -82.4606741449 -142.0 63.0 65.2314581539 -87.2277408506 "2011-08-06 02:57:30" 59.0 61.2656903937 -85.0344272171 4.2
43.0 52.0248513995 -42.4583547295 -108.0 52.0 60.8378382488 -44.2911423495 "2011-08-06 02:57:30" 48.0 56.9309147773 -43.4049963499 3.2
43.0 52.5125538649 -38.6883302929 -105.0 52.0 61.2925712054 -40.2857088607 "2011-08-06 02:57:30" 48.0 57.401475119 -39.5069749973 3.6
43.0 52.6663889091 -37.4077667998 -104.0 51.0 60.4659982677 -38.7251064646 "2011-08-06 02:57:30" 47.0 56.5732342253 -38.0161735842 3.9
41.0 51.646360281 -27.9718123745 -97.0 53.0 63.2062479754 -29.1825191077 "2011-08-06 02:57:30" 47.0 57.4414118596 -28.4776824111 2.4
41.0 51.7505126343 -26.6220857886 -96.0 53.0 63.2931884804 -27.7170261901 "2011-08-06 02:57:30" 47.0 57.5363371188 -27.0729181206 2.3
40.0 51.2673509129 -16.9600122897 -89.0 49.0 59.8632419301 -17.0906375679 "2011-08-06 02:57:30" 46.0 56.9947279091 -17.015512688 4.5
50.0 46.886874265 89.343931591 13.0 64.0 62.160746129 94.73993822 "2011-08-06 02:57:30" 54.0 51.4472537461 90.4970759911 4.5
54.0 51.2406792787 100.069994608 24.0 63.0 60.6407108309 103.308448968 "2011-08-06 02:57:30" 59.0 56.5242011872 101.653685357 1.9
52.0 49.1018312978 95.1075590964 19.0 57.0 54.5500712661 96.6344878581 "2011-08-06 02:57:30" 55.0 52.3958927559 95.9739593496 4.6
51.0 48.0011174425 101.124867074 26.0 62.0 59.5580465507 104.554932016 "2011-08-06 02:57:30" 56.0 53.34321397 102.413595071 3.65
57.0 54.5226757055 97.4945865077 20.0 66.0 63.8433057643 101.592012048 "2011-08-06 02:57:30" 61.0 58.7285518181 99.0399587038 3.85
51.0 47.995261084 100.217402087 25.0 65.0 62.6289154096 105.142312285 "2011-08-06 02:57:30" 57.0 54.4111074677 101.840525926 3.6
53.0 50.2223614943 94.5067766733 18.0 66.0 63.9393631708 99.9673999074 "2011-08-06 02:57:30" 60.0 57.7606977877 96.930423641 4.6
59.0 56.6082252879 99.0762013339 21.0 66.0 63.7978512023 102.407481082 "2011-08-06 02:57:30" 63.0 60.7515535797 100.795177956 3.2
52.0 62.738422676 -11.1987635413 -85.0 58.0 68.3791933431 -11.2949449795 "2011-08-06 02:57:30" 55.0 65.573271077 -11.2279414304 3.5
53.0 50.2232496565 131.866044978 58.0 73.0 69.4550940546 137.561628227 "2011-08-06 02:57:30" 71.0 67.6186550518 136.460211053 7.3
50.0 47.3018046774 78.3759113973 0.0 55.0 53.2308125801 80.0047395798 "2011-08-06 02:57:30" 52.0 49.7186519851 78.9772456302 3.95
49.0 59.8640829362 -9.731483123 -84.0 57.0 67.4306350691 -9.7086168614 "2011-08-06 02:57:30" 54.0 64.6128772491 -9.69290065639 3.5
42.0 52.5003109522 -29.3956543975 -98.0 58.0 67.8397637951 -31.5543714178 "2011-08-06 02:57:30" 47.0 57.3384780037 -29.8729511906 4.7
48.0 45.1306888382 73.7343836165 -5.0 54.0 52.4633787802 75.564206791 "2011-08-06 02:57:30" 51.0 48.8696942355 74.5771664797 0.3
48.0 45.0593948989 74.5497520497 -4.0 54.0 52.3783450246 76.3776543446 "2011-08-06 02:57:30" 51.0 48.7906800526 75.3918246573 1.4
52.0 55.3038353599 -77.2477573352 -137.0 63.0 66.1633916088 -82.4508545255 "2011-08-06 02:57:30" 61.0 64.2042121491 -81.2710294556 3.6
57.0 60.4538807963 -78.2909769577 -136.0 64.0 67.323688648 -82.1173808561 "2011-08-06 02:57:30" 61.0 64.3965520352 -80.2816427797 3.0
